datetime,region,demand_mwh,solar_gen_mwh,wind_gen_mwh,scenario
2023-01-20 08:00:00,Bavaria,372,76,189,HP_Boost
2023-01-20 09:00:00,Bavaria,206,46,279,Base
2023-01-20 10:00:00,Bavaria,309,74,178,HP_Boost
2023-01-20 11:00:00,Bavaria,351,0,255,HP_Boost
2023-01-20 12:00:00,Bavaria,110,33,254,Base
2023-01-20 13:00:00,Bavaria,451,24,217,Base
2023-01-20 14:00:00,Bavaria,279,169,75,HP_Boost
2023-01-20 15:00:00,Bavaria,132,116,108,Base
2023-01-20 16:00:00,Bavaria,179,17,254,HP_Boost
2023-01-20 17:00:00,Bavaria,175,4,155,HP_Boost
2023-01-20 18:00:00,Bavaria,65,171,121,Base
2023-01-20 19:00:00,Bavaria,262,1,299,HP_Boost
2023-01-20 20:00:00,Bavaria,79,2,99,Base
2023-01-20 21:00:00,Bavaria,467,95,175,HP_Boost
2023-01-20 22:00:00,Bavaria,124,90,16,HP_Boost
2023-01-20 23:00:00,Bavaria,328,113,104,Base
2023-01-21 00:00:00,Bavaria,54,182,295,Base
2023-01-21 01:00:00,Bavaria,281,194,71,HP_Boost
2023-01-21 02:00:00,Bavaria,412,101,295,Base
2023-01-21 03:00:00,Bavaria,208,187,180,Base
2023-01-21 04:00:00,Bavaria,135,79,286,HP_Boost
2023-01-21 05:00:00,Bavaria,294,72,69,Base
2023-01-21 06:00:00,Bavaria,82,116,283,Base
2023-01-21 07:00:00,Bavaria,415,86,231,HP_Boost
2023-01-21 08:00:00,Bavaria,305,165,26,Base
2023-01-21 09:00:00,Bavaria,73,139,135,Base
2023-01-21 10:00:00,Bavaria,103,32,125,HP_Boost
2023-01-21 11:00:00,Bavaria,142,31,120,Base
2023-01-21 12:00:00,Bavaria,189,174,171,Base
2023-01-21 13:00:00,Bavaria,96,167,11,Base
2023-01-21 14:00:00,Bavaria,173,32,50,Base
2023-01-21 15:00:00,Bavaria,168,165,25,Base
2023-01-21 16:00:00,Bavaria,144,94,227,Base
2023-01-21 17:00:00,Bavaria,339,163,232,HP_Boost
2023-01-21 18:00:00,Bavaria,80,171,237,Base
2023-01-21 19:00:00,Bavaria,50,133,173,Base
2023-01-21 20:00:00,Bavaria,191,97,259,Base
2023-01-21 21:00:00,Bavaria,406,156,46,HP_Boost
2023-01-21 22:00:00,Bavaria,427,172,65,Base
2023-01-21 23:00:00,Bavaria,238,169,130,Base
2023-01-22 00:00:00,Bavaria,221,191,219,HP_Boost
2023-01-22 01:00:00,Bavaria,227,15,80,Base
2023-01-22 02:00:00,Bavaria,394,155,56,Base
2023-01-22 03:00:00,Bavaria,347,25,94,HP_Boost
2023-01-22 04:00:00,Bavaria,147,74,82,HP_Boost
2023-01-22 05:00:00,Bavaria,409,148,66,Base
2023-01-22 06:00:00,Bavaria,420,81,103,HP_Boost
2023-01-22 07:00:00,Bavaria,383,142,3,Base
2023-01-22 08:00:00,Bavaria,494,101,17,HP_Boost
2023-01-22 09:00:00,Bavaria,68,104,242,Base
2023-01-22 10:00:00,Bavaria,428,19,122,HP_Boost
2023-01-22 11:00:00,Bavaria,435,59,248,Base
2023-01-22 12:00:00,Bavaria,169,8,220,HP_Boost
2023-01-22 13:00:00,Bavaria,279,116,202,Base
2023-01-22 14:00:00,Bavaria,231,190,195,HP_Boost
2023-01-22 15:00:00,Bavaria,473,84,248,Base
2023-01-22 16:00:00,Bavaria,77,191,249,Base
2023-01-22 17:00:00,Bavaria,61,142,294,HP_Boost
2023-01-22 18:00:00,Bavaria,283,84,256,HP_Boost
2023-01-22 19:00:00,Bavaria,223,123,174,HP_Boost
2023-01-22 20:00:00,Bavaria,229,120,70,Base
2023-01-22 21:00:00,Bavaria,228,73,125,Base
2023-01-22 22:00:00,Bavaria,104,135,294,HP_Boost
2023-01-22 23:00:00,Bavaria,335,90,64,HP_Boost
2023-01-23 00:00:00,Bavaria,61,99,177,HP_Boost
2023-01-23 01:00:00,Bavaria,195,32,79,HP_Boost
2023-01-23 02:00:00,Bavaria,370,5,17,HP_Boost
2023-01-23 03:00:00,Bavaria,426,75,151,HP_Boost
2023-01-23 04:00:00,Bavaria,309,42,211,HP_Boost
2023-01-23 05:00:00,Bavaria,103,87,257,Base
2023-01-23 06:00:00,Bavaria,179,173,263,HP_Boost
2023-01-23 07:00:00,Bavaria,416,120,58,Base
2023-01-23 08:00:00,Bavaria,183,24,117,HP_Boost
2023-01-23 09:00:00,Bavaria,122,177,166,Base
2023-01-23 10:00:00,Bavaria,441,197,296,HP_Boost
2023-01-23 11:00:00,Bavaria,436,136,266,Base
2023-01-23 12:00:00,Bavaria,294,162,190,HP_Boost
2023-01-23 13:00:00,Bavaria,483,81,140,Base
2023-01-23 14:00:00,Bavaria,399,58,137,HP_Boost
2023-01-23 15:00:00,Bavaria,389,187,236,Base
2023-01-23 16:00:00,Bavaria,498,112,186,Base
2023-01-23 17:00:00,Bavaria,330,6,80,HP_Boost
2023-01-23 18:00:00,Bavaria,367,122,70,Base
2023-01-23 19:00:00,Bavaria,176,80,143,HP_Boost
2023-01-23 20:00:00,Bavaria,258,167,108,HP_Boost
2023-01-23 21:00:00,Bavaria,216,20,124,HP_Boost
2023-01-23 22:00:00,Bavaria,98,23,92,Base
2023-01-23 23:00:00,Bavaria,322,30,276,Base
2023-01-24 00:00:00,Bavaria,468,54,198,Base
2023-01-24 01:00:00,Bavaria,100,21,274,HP_Boost
2023-01-24 02:00:00,Bavaria,157,12,180,HP_Boost
2023-01-24 03:00:00,Bavaria,155,129,133,HP_Boost
2023-01-24 04:00:00,Bavaria,464,41,117,Base
2023-01-24 05:00:00,Bavaria,329,36,176,Base
2023-01-24 06:00:00,Bavaria,169,184,83,HP_Boost
2023-01-24 07:00:00,Bavaria,219,63,137,HP_Boost
2023-01-24 08:00:00,Bavaria,446,178,55,HP_Boost
2023-01-24 09:00:00,Bavaria,101,83,232,Base
2023-01-24 10:00:00,Bavaria,340,124,223,Base
2023-01-24 11:00:00,Bavaria,137,71,147,HP_Boost
2023-01-24 12:00:00,Bavaria,442,147,109,Base
2023-01-24 13:00:00,Bavaria,306,174,215,Base
2023-01-24 14:00:00,Bavaria,415,12,138,HP_Boost
2023-01-24 15:00:00,Bavaria,99,73,48,Base
2023-01-24 16:00:00,Bavaria,138,186,298,HP_Boost
2023-01-24 17:00:00,Bavaria,100,34,132,HP_Boost
2023-01-24 18:00:00,Bavaria,490,1,148,HP_Boost
2023-01-24 19:00:00,Bavaria,136,81,59,Base
2023-01-24 20:00:00,Bavaria,459,176,76,Base
2023-01-24 21:00:00,Bavaria,124,114,279,HP_Boost
2023-01-24 22:00:00,Bavaria,282,126,226,Base
2023-01-24 23:00:00,Bavaria,485,129,249,HP_Boost
2023-01-25 00:00:00,Bavaria,417,64,225,HP_Boost
2023-01-25 01:00:00,Bavaria,227,144,277,Base
2023-01-25 02:00:00,Bavaria,371,165,179,HP_Boost
2023-01-25 03:00:00,Bavaria,382,68,218,Base
2023-01-25 04:00:00,Bavaria,269,168,120,HP_Boost
2023-01-25 05:00:00,Bavaria,291,99,271,HP_Boost
2023-01-25 06:00:00,Bavaria,382,77,38,HP_Boost
2023-01-25 07:00:00,Bavaria,485,158,192,HP_Boost
2023-01-25 08:00:00,Bavaria,138,173,34,HP_Boost
2023-01-25 09:00:00,Bavaria,466,123,43,Base
2023-01-25 10:00:00,Bavaria,97,194,127,HP_Boost
2023-01-25 11:00:00,Bavaria,383,186,103,HP_Boost
2023-01-25 12:00:00,Bavaria,219,57,260,Base
2023-01-25 13:00:00,Bavaria,328,57,149,Base
2023-01-25 14:00:00,Bavaria,159,14,66,HP_Boost
2023-01-25 15:00:00,Bavaria,184,6,42,Base
2023-01-25 16:00:00,Bavaria,366,73,31,Base
2023-01-25 17:00:00,Bavaria,421,54,290,HP_Boost
2023-01-25 18:00:00,Bavaria,132,20,142,HP_Boost
2023-01-25 19:00:00,Bavaria,424,148,51,Base
2023-01-25 20:00:00,Bavaria,191,21,186,HP_Boost
2023-01-25 21:00:00,Bavaria,298,60,122,Base
2023-01-25 22:00:00,Bavaria,270,62,181,Base
2023-01-25 23:00:00,Bavaria,251,4,73,HP_Boost
2023-01-26 00:00:00,Bavaria,246,120,85,HP_Boost
2023-01-26 01:00:00,Bavaria,468,161,37,Base
2023-01-26 02:00:00,Bavaria,388,120,163,Base
2023-01-26 03:00:00,Bavaria,96,20,221,Base
2023-01-26 04:00:00,Bavaria,245,124,280,HP_Boost
2023-01-26 05:00:00,Bavaria,273,188,14,Base
2023-01-26 06:00:00,Bavaria,77,104,58,Base
2023-01-26 07:00:00,Bavaria,455,186,24,HP_Boost
2023-01-26 08:00:00,Bavaria,216,134,109,Base
2023-01-26 09:00:00,Bavaria,291,144,244,Base
2023-01-26 10:00:00,Bavaria,445,14,279,HP_Boost
2023-01-26 11:00:00,Bavaria,305,199,16,Base
2023-01-26 12:00:00,Bavaria,333,25,135,Base
2023-01-26 13:00:00,Bavaria,480,47,190,HP_Boost
2023-01-26 14:00:00,Bavaria,435,118,101,Base
2023-01-26 15:00:00,Bavaria,449,96,66,HP_Boost
2023-01-26 16:00:00,Bavaria,472,85,46,HP_Boost
2023-01-26 17:00:00,Bavaria,113,199,10,HP_Boost
2023-01-26 18:00:00,Bavaria,158,155,280,Base
2023-01-26 19:00:00,Bavaria,446,30,162,Base
2023-01-26 20:00:00,Bavaria,203,171,20,HP_Boost
2023-01-26 21:00:00,Bavaria,342,186,286,Base
2023-01-26 22:00:00,Bavaria,323,9,228,HP_Boost
2023-01-26 23:00:00,Bavaria,90,190,110,Base
2023-01-27 00:00:00,Bavaria,114,44,161,HP_Boost
2023-01-27 01:00:00,Bavaria,109,173,1,HP_Boost
2023-01-27 02:00:00,Bavaria,70,107,47,HP_Boost
2023-01-27 03:00:00,Bavaria,404,187,270,HP_Boost
2023-01-27 04:00:00,Bavaria,402,129,253,Base
2023-01-27 05:00:00,Bavaria,138,170,22,Base
2023-01-27 06:00:00,Bavaria,292,172,259,HP_Boost
2023-01-27 07:00:00,Bavaria,280,175,59,HP_Boost
2023-01-27 08:00:00,Bavaria,375,91,154,Base
2023-01-27 09:00:00,Bavaria,86,44,164,HP_Boost
2023-01-27 10:00:00,Bavaria,435,119,212,HP_Boost
2023-01-27 11:00:00,Bavaria,199,69,205,HP_Boost
2023-01-27 12:00:00,Bavaria,460,129,285,Base
2023-01-27 13:00:00,Bavaria,166,129,142,Base
2023-01-27 14:00:00,Bavaria,189,50,188,HP_Boost
2023-01-27 15:00:00,Bavaria,175,57,3,HP_Boost
2023-01-27 16:00:00,Bavaria,255,87,241,HP_Boost
2023-01-27 17:00:00,Bavaria,256,67,129,HP_Boost
2023-01-27 18:00:00,Bavaria,82,7,215,HP_Boost
2023-01-27 19:00:00,Bavaria,261,7,89,HP_Boost
2023-01-27 20:00:00,Bavaria,341,89,201,Base
2023-01-27 21:00:00,Bavaria,139,33,40,Base
2023-01-27 22:00:00,Bavaria,272,33,242,HP_Boost
2023-01-27 23:00:00,Bavaria,321,136,78,Base
2023-01-28 00:00:00,Bavaria,137,131,231,Base
2023-01-28 01:00:00,Bavaria,73,108,12,HP_Boost
2023-01-28 02:00:00,Bavaria,119,183,217,HP_Boost
2023-01-28 03:00:00,Bavaria,367,137,258,Base
2023-01-28 04:00:00,Bavaria,147,121,67,HP_Boost
2023-01-28 05:00:00,Bavaria,312,93,173,HP_Boost
2023-01-28 06:00:00,Bavaria,397,155,59,Base
2023-01-28 07:00:00,Bavaria,62,108,10,HP_Boost
2023-01-28 08:00:00,Bavaria,155,77,286,Base
2023-01-28 09:00:00,Bavaria,306,109,211,HP_Boost
2023-01-28 10:00:00,Bavaria,154,118,266,HP_Boost
2023-01-28 11:00:00,Bavaria,230,91,68,HP_Boost
2023-01-28 12:00:00,Bavaria,446,107,34,HP_Boost
2023-01-28 13:00:00,Bavaria,154,193,297,HP_Boost
2023-01-28 14:00:00,Bavaria,53,98,256,Base
2023-01-28 15:00:00,Bavaria,73,122,246,HP_Boost
2023-01-28 16:00:00,Bavaria,91,165,264,Base
2023-01-28 17:00:00,Bavaria,359,93,167,HP_Boost
2023-01-28 18:00:00,Bavaria,484,185,3,Base
2023-01-28 19:00:00,Bavaria,378,110,290,HP_Boost
2023-01-28 20:00:00,Bavaria,358,49,172,HP_Boost
2023-01-28 21:00:00,Bavaria,99,165,262,HP_Boost
2023-01-28 22:00:00,Bavaria,226,186,182,Base
2023-01-28 23:00:00,Bavaria,491,120,266,HP_Boost
2023-01-29 00:00:00,Bavaria,188,17,253,Base
2023-01-29 01:00:00,Bavaria,290,13,101,Base
2023-01-29 02:00:00,Bavaria,376,92,187,Base
2023-01-29 03:00:00,Bavaria,168,73,62,Base
2023-01-29 04:00:00,Bavaria,453,59,275,Base
2023-01-29 05:00:00,Bavaria,148,170,189,Base
2023-01-29 06:00:00,Bavaria,223,81,232,Base
2023-01-29 07:00:00,Bavaria,84,30,58,Base
2023-01-29 08:00:00,Bavaria,343,59,73,HP_Boost
2023-01-29 09:00:00,Bavaria,472,91,24,HP_Boost
2023-01-29 10:00:00,Bavaria,162,77,139,Base
2023-01-29 11:00:00,Bavaria,369,191,70,Base
2023-01-29 12:00:00,Bavaria,123,130,76,Base
2023-01-29 13:00:00,Bavaria,131,164,54,HP_Boost
2023-01-29 14:00:00,Bavaria,71,75,40,HP_Boost
2023-01-29 15:00:00,Bavaria,406,143,297,Base
2023-01-29 16:00:00,Bavaria,162,126,69,Base
2023-01-29 17:00:00,Bavaria,482,161,81,HP_Boost
2023-01-29 18:00:00,Bavaria,469,13,28,HP_Boost
2023-01-29 19:00:00,Bavaria,225,128,215,HP_Boost
2023-01-29 20:00:00,Bavaria,346,11,266,Base
2023-01-29 21:00:00,Bavaria,390,95,88,HP_Boost
2023-01-29 22:00:00,Bavaria,180,118,78,Base
2023-01-29 23:00:00,Bavaria,206,159,49,Base
2023-01-30 00:00:00,Bavaria,73,59,122,Base
2023-01-30 01:00:00,Bavaria,249,12,55,Base
2023-01-30 02:00:00,Bavaria,211,60,184,HP_Boost
2023-01-30 03:00:00,Bavaria,258,199,93,Base
2023-01-30 04:00:00,Bavaria,357,136,160,HP_Boost
2023-01-30 05:00:00,Bavaria,147,191,48,Base
2023-01-30 06:00:00,Bavaria,407,173,102,Base
2023-01-30 07:00:00,Bavaria,198,70,257,Base
2023-01-30 08:00:00,Bavaria,298,87,6,Base
2023-01-30 09:00:00,Bavaria,133,103,51,Base
2023-01-30 10:00:00,Bavaria,492,115,213,Base
2023-01-30 11:00:00,Bavaria,151,34,145,Base
2023-01-30 12:00:00,Bavaria,195,139,182,Base
2023-01-30 13:00:00,Bavaria,276,155,131,Base
2023-01-30 14:00:00,Bavaria,294,140,164,Base
2023-01-30 15:00:00,Bavaria,177,53,297,HP_Boost
2023-01-30 16:00:00,Bavaria,257,86,236,Base
2023-01-30 17:00:00,Bavaria,317,67,110,Base
2023-01-30 18:00:00,Bavaria,99,33,147,HP_Boost
2023-01-30 19:00:00,Bavaria,226,17,291,HP_Boost
2023-01-30 20:00:00,Bavaria,212,199,219,HP_Boost
2023-01-30 21:00:00,Bavaria,148,16,42,HP_Boost
2023-01-30 22:00:00,Bavaria,238,134,151,HP_Boost
2023-01-30 23:00:00,Bavaria,486,92,216,HP_Boost
2023-01-31 00:00:00,Bavaria,354,15,73,Base
2023-01-31 01:00:00,Bavaria,148,143,146,Base
2023-01-31 02:00:00,Bavaria,114,185,3,Base
2023-01-31 03:00:00,Bavaria,299,97,69,HP_Boost
2023-01-31 04:00:00,Bavaria,57,14,143,Base
2023-01-31 05:00:00,Bavaria,79,159,187,Base
2023-01-31 06:00:00,Bavaria,123,109,97,HP_Boost
2023-01-31 07:00:00,Bavaria,143,58,193,Base
2023-01-31 08:00:00,Bavaria,127,20,77,HP_Boost
2023-01-31 09:00:00,Bavaria,136,90,80,HP_Boost
2023-01-31 10:00:00,Bavaria,170,84,133,Base
2023-01-31 11:00:00,Bavaria,363,180,248,Base
2023-01-31 12:00:00,Bavaria,235,131,282,Base
2023-01-31 13:00:00,Bavaria,182,18,132,HP_Boost
2023-01-31 14:00:00,Bavaria,401,80,88,Base
2023-01-31 15:00:00,Bavaria,176,171,250,Base
2023-01-31 16:00:00,Bavaria,54,135,62,Base
2023-01-31 17:00:00,Bavaria,90,35,43,Base
2023-01-31 18:00:00,Bavaria,120,81,275,HP_Boost
2023-01-31 19:00:00,Bavaria,154,35,35,HP_Boost
2023-01-31 20:00:00,Bavaria,397,153,173,Base
2023-01-31 21:00:00,Bavaria,354,123,114,HP_Boost
2023-01-31 22:00:00,Bavaria,321,55,202,Base
2023-01-31 23:00:00,Bavaria,175,43,64,Base
2023-02-01 00:00:00,Bavaria,417,85,194,HP_Boost
2023-02-01 01:00:00,Bavaria,345,41,153,HP_Boost
2023-02-01 02:00:00,Bavaria,481,147,152,HP_Boost
2023-02-01 03:00:00,Bavaria,436,108,253,Base
2023-02-01 04:00:00,Bavaria,305,75,148,HP_Boost
2023-02-01 05:00:00,Bavaria,107,85,140,Base
2023-02-01 06:00:00,Bavaria,170,122,56,Base
2023-02-01 07:00:00,Bavaria,96,35,220,Base
2023-02-01 08:00:00,Bavaria,319,23,161,Base
2023-02-01 09:00:00,Bavaria,207,142,76,Base
2023-02-01 10:00:00,Bavaria,304,68,64,HP_Boost
2023-02-01 11:00:00,Bavaria,177,116,84,Base
2023-02-01 12:00:00,Bavaria,282,67,152,Base
2023-02-01 13:00:00,Bavaria,172,11,218,Base
2023-02-01 14:00:00,Bavaria,324,62,29,HP_Boost
2023-02-01 15:00:00,Bavaria,113,18,232,Base
2023-02-01 16:00:00,Bavaria,235,33,63,HP_Boost
2023-02-01 17:00:00,Bavaria,260,38,177,Base
2023-02-01 18:00:00,Bavaria,248,178,246,Base
2023-02-01 19:00:00,Bavaria,50,157,225,Base
2023-02-01 20:00:00,Bavaria,238,18,77,HP_Boost
2023-02-01 21:00:00,Bavaria,178,43,71,HP_Boost
2023-02-01 22:00:00,Bavaria,370,158,34,Base
2023-02-01 23:00:00,Bavaria,66,176,151,Base
2023-02-02 00:00:00,Bavaria,319,85,48,HP_Boost
2023-02-02 01:00:00,Bavaria,106,150,230,Base
2023-02-02 02:00:00,Bavaria,209,9,240,HP_Boost
2023-02-02 03:00:00,Bavaria,477,185,266,Base
2023-02-02 04:00:00,Bavaria,489,52,176,HP_Boost
2023-02-02 05:00:00,Bavaria,277,141,193,Base
2023-02-02 06:00:00,Bavaria,93,13,155,HP_Boost
2023-02-02 07:00:00,Bavaria,263,42,177,HP_Boost
2023-02-02 08:00:00,Bavaria,181,155,284,HP_Boost
2023-02-02 09:00:00,Bavaria,166,124,207,HP_Boost
2023-02-02 10:00:00,Bavaria,294,118,250,HP_Boost
2023-02-02 11:00:00,Bavaria,280,107,57,HP_Boost
2023-02-02 12:00:00,Bavaria,170,176,282,HP_Boost
2023-02-02 13:00:00,Bavaria,213,153,32,HP_Boost
2023-02-02 14:00:00,Bavaria,492,34,291,Base
2023-02-02 15:00:00,Bavaria,109,141,246,HP_Boost
2023-02-02 16:00:00,Bavaria,249,71,90,Base
2023-02-02 17:00:00,Bavaria,336,19,156,HP_Boost
2023-02-02 18:00:00,Bavaria,391,111,183,HP_Boost
2023-02-02 19:00:00,Bavaria,298,93,227,Base
2023-02-02 20:00:00,Bavaria,450,94,255,HP_Boost
2023-02-02 21:00:00,Bavaria,309,190,69,HP_Boost
2023-02-02 22:00:00,Bavaria,57,73,73,Base
2023-02-02 23:00:00,Bavaria,95,130,150,Base
2023-02-03 00:00:00,Bavaria,473,174,105,Base
2023-02-03 01:00:00,Bavaria,305,183,110,HP_Boost
2023-02-03 02:00:00,Bavaria,226,194,224,HP_Boost
2023-02-03 03:00:00,Bavaria,204,71,40,Base
2023-02-03 04:00:00,Bavaria,342,191,243,HP_Boost
2023-02-03 05:00:00,Bavaria,113,2,235,Base
2023-02-03 06:00:00,Bavaria,332,20,233,HP_Boost
2023-02-03 07:00:00,Bavaria,433,162,269,HP_Boost
2023-02-03 08:00:00,Bavaria,155,184,207,HP_Boost
2023-02-03 09:00:00,Bavaria,63,15,31,HP_Boost
2023-02-03 10:00:00,Bavaria,216,151,291,HP_Boost
2023-02-03 11:00:00,Bavaria,456,169,261,HP_Boost
2023-02-03 12:00:00,Bavaria,393,89,148,Base
2023-02-03 13:00:00,Bavaria,497,126,70,HP_Boost
2023-02-03 14:00:00,Bavaria,200,120,273,HP_Boost
2023-02-03 15:00:00,Bavaria,294,58,289,HP_Boost
2023-02-03 16:00:00,Bavaria,132,133,290,HP_Boost
2023-02-03 17:00:00,Bavaria,373,38,276,Base
2023-02-03 18:00:00,Bavaria,411,177,281,Base
2023-02-03 19:00:00,Bavaria,483,142,153,Base
2023-02-03 20:00:00,Bavaria,299,27,224,HP_Boost
2023-02-03 21:00:00,Bavaria,121,58,47,Base
2023-02-03 22:00:00,Bavaria,174,135,51,Base
2023-02-03 23:00:00,Bavaria,412,115,73,Base
2023-02-04 00:00:00,Bavaria,376,106,24,Base
2023-02-04 01:00:00,Bavaria,217,118,180,HP_Boost
2023-02-04 02:00:00,Bavaria,399,1,287,Base
2023-02-04 03:00:00,Bavaria,496,30,230,HP_Boost
2023-02-04 04:00:00,Bavaria,376,93,237,Base
2023-02-04 05:00:00,Bavaria,417,98,131,Base
2023-02-04 06:00:00,Bavaria,455,176,114,HP_Boost
2023-02-04 07:00:00,Bavaria,159,123,71,Base
2023-02-04 08:00:00,Bavaria,199,100,120,Base
2023-02-04 09:00:00,Bavaria,151,5,67,HP_Boost
2023-02-04 10:00:00,Bavaria,220,180,177,Base
2023-02-04 11:00:00,Bavaria,398,60,92,Base
2023-02-04 12:00:00,Bavaria,414,88,146,Base
2023-02-04 13:00:00,Bavaria,271,89,233,Base
2023-02-04 14:00:00,Bavaria,98,183,77,Base
2023-02-04 15:00:00,Bavaria,146,193,122,Base
2023-02-04 16:00:00,Bavaria,221,62,11,HP_Boost
2023-02-04 17:00:00,Bavaria,487,128,239,Base
2023-02-04 18:00:00,Bavaria,234,31,44,HP_Boost
2023-02-04 19:00:00,Bavaria,415,148,184,Base
2023-02-04 20:00:00,Bavaria,85,81,183,HP_Boost
2023-02-04 21:00:00,Bavaria,72,44,56,Base
2023-02-04 22:00:00,Bavaria,309,138,182,Base
2023-02-04 23:00:00,Bavaria,170,134,218,Base
2023-02-05 00:00:00,Bavaria,358,159,134,Base
2023-02-05 01:00:00,Bavaria,393,131,109,HP_Boost
2023-02-05 02:00:00,Bavaria,482,135,188,HP_Boost
2023-02-05 03:00:00,Bavaria,436,82,290,Base
2023-02-05 04:00:00,Bavaria,370,63,240,HP_Boost
2023-02-05 05:00:00,Bavaria,426,46,83,Base
2023-02-05 06:00:00,Bavaria,462,55,292,Base
2023-02-05 07:00:00,Bavaria,368,128,103,HP_Boost
2023-02-05 08:00:00,Bavaria,386,197,230,Base
2023-02-05 09:00:00,Bavaria,386,196,138,Base
2023-02-05 10:00:00,Bavaria,249,159,260,Base
2023-02-05 11:00:00,Bavaria,114,193,200,HP_Boost
2023-02-05 12:00:00,Bavaria,65,72,179,HP_Boost
2023-02-05 13:00:00,Bavaria,298,95,192,Base
2023-02-05 14:00:00,Bavaria,195,148,234,Base
2023-02-05 15:00:00,Bavaria,331,104,259,HP_Boost
2023-02-05 16:00:00,Bavaria,343,26,153,Base
2023-02-05 17:00:00,Bavaria,342,175,299,Base
2023-02-05 18:00:00,Bavaria,69,174,172,Base
2023-02-05 19:00:00,Bavaria,130,13,169,HP_Boost
2023-02-05 20:00:00,Bavaria,394,187,94,HP_Boost
2023-02-05 21:00:00,Bavaria,265,73,90,Base
2023-02-05 22:00:00,Bavaria,75,53,116,HP_Boost
2023-02-05 23:00:00,Bavaria,290,186,274,Base
2023-02-06 00:00:00,Bavaria,284,25,71,Base
2023-02-06 01:00:00,Bavaria,254,154,161,Base
2023-02-06 02:00:00,Bavaria,160,190,149,HP_Boost
2023-02-06 03:00:00,Bavaria,352,105,232,HP_Boost
2023-02-06 04:00:00,Bavaria,376,196,274,HP_Boost
2023-02-06 05:00:00,Bavaria,191,43,1,HP_Boost
2023-02-06 06:00:00,Bavaria,399,67,31,HP_Boost
2023-02-06 07:00:00,Bavaria,119,68,148,HP_Boost
2023-02-06 08:00:00,Bavaria,209,15,292,HP_Boost
2023-02-06 09:00:00,Bavaria,314,131,41,Base
2023-02-06 10:00:00,Bavaria,97,79,38,HP_Boost
2023-02-06 11:00:00,Bavaria,483,4,103,Base
2023-02-06 12:00:00,Bavaria,99,71,89,Base
2023-02-06 13:00:00,Bavaria,213,70,15,HP_Boost
2023-02-06 14:00:00,Bavaria,438,52,148,Base
2023-02-06 15:00:00,Bavaria,405,192,178,Base
2023-02-06 16:00:00,Bavaria,164,186,41,Base
2023-02-06 17:00:00,Bavaria,442,89,283,HP_Boost
2023-02-06 18:00:00,Bavaria,320,74,265,Base
2023-02-06 19:00:00,Bavaria,345,121,233,Base
2023-02-06 20:00:00,Bavaria,243,56,69,HP_Boost
2023-02-06 21:00:00,Bavaria,313,137,289,HP_Boost
2023-02-06 22:00:00,Bavaria,233,73,22,Base
2023-02-06 23:00:00,Bavaria,100,167,231,HP_Boost
2023-02-07 00:00:00,Bavaria,379,173,171,Base
2023-02-07 01:00:00,Bavaria,390,10,171,HP_Boost
2023-02-07 02:00:00,Bavaria,201,174,111,HP_Boost
2023-02-07 03:00:00,Bavaria,187,38,219,Base
2023-02-07 04:00:00,Bavaria,324,180,195,HP_Boost
2023-02-07 05:00:00,Bavaria,241,125,125,Base
2023-02-07 06:00:00,Bavaria,321,133,202,Base
2023-02-07 07:00:00,Bavaria,435,100,133,HP_Boost
2023-02-07 08:00:00,Bavaria,349,177,65,HP_Boost
2023-02-07 09:00:00,Bavaria,450,27,210,HP_Boost
2023-02-07 10:00:00,Bavaria,144,47,278,Base
2023-02-07 11:00:00,Bavaria,320,14,72,HP_Boost
2023-02-07 12:00:00,Bavaria,406,21,265,Base
2023-02-07 13:00:00,Bavaria,188,180,74,HP_Boost
2023-02-07 14:00:00,Bavaria,408,21,226,Base
2023-02-07 15:00:00,Bavaria,293,80,145,Base
2023-02-07 16:00:00,Bavaria,188,101,120,HP_Boost
2023-02-07 17:00:00,Bavaria,323,31,202,HP_Boost
2023-02-07 18:00:00,Bavaria,472,152,108,HP_Boost
2023-02-07 19:00:00,Bavaria,431,45,200,Base
2023-02-07 20:00:00,Bavaria,83,195,114,Base
2023-02-07 21:00:00,Bavaria,83,5,12,Base
2023-02-07 22:00:00,Bavaria,283,11,186,HP_Boost
2023-02-07 23:00:00,Bavaria,331,35,193,Base
2023-02-08 00:00:00,Bavaria,101,105,263,HP_Boost
2023-02-08 01:00:00,Bavaria,252,190,236,Base
2023-02-08 02:00:00,Bavaria,341,198,140,Base
2023-02-08 03:00:00,Bavaria,340,141,96,Base
2023-02-08 04:00:00,Bavaria,284,43,99,HP_Boost
2023-02-08 05:00:00,Bavaria,300,131,44,HP_Boost
2023-02-08 06:00:00,Bavaria,327,20,259,HP_Boost
2023-02-08 07:00:00,Bavaria,440,159,75,Base
2023-02-08 08:00:00,Bavaria,82,73,41,Base
2023-02-08 09:00:00,Bavaria,83,79,1,HP_Boost
2023-02-08 10:00:00,Bavaria,350,8,97,Base
2023-02-08 11:00:00,Bavaria,121,85,251,HP_Boost
2023-02-08 12:00:00,Bavaria,417,75,299,Base
2023-02-08 13:00:00,Bavaria,209,129,45,HP_Boost
2023-02-08 14:00:00,Bavaria,103,42,140,Base
2023-02-08 15:00:00,Bavaria,199,52,126,HP_Boost
2023-02-08 16:00:00,Bavaria,469,189,273,Base
2023-02-08 17:00:00,Bavaria,359,185,289,HP_Boost
